,Cruise,Inc,(hr),YYMMDD,Start(HHMM),End(HHMM),Depth(m),Chla(mg/m3),StdDev(mg/m3),mg/m3,mg/m3.1,Rep #1,Rep #2,Rep #3,Rep #1.1,Rep #2.1,Rep #3.1,PSS-78,#/ml,#/ml.1,#/ml.2,#/ml.3,Unnamed: 22
1230,164,R,12.0,41031,625,1830,75,0.182,0.028999999999999998,0.16699999999999998,0.004,2.31,2.81,2.94,-9.0,-9.0,-9.0,35.3443,184845,505819,2778,850,2222922222
1231,164,R,12.0,41031,625,1830,100,0.24100000000000002,0.01,0.29600000000000004,0.025,0.82,0.82,0.82,-9.0,-9.0,-9.0,35.3693,141641,394397,1046,1645,2222922222
1232,164,R,12.0,41031,625,1830,125,0.145,0.009000000000000001,0.34,0.022000000000000002,0.3,0.2,0.28,-9.0,-9.0,-9.0,35.2572,28433,266712,33,1340,2222922222
1233,164,R,12.0,41031,625,1830,150,0.08800000000000001,0.005,0.20600000000000002,0.011000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1471,15066,204192,0,577,2225922222
1234,164,R,12.0,41031,625,1830,175,0.034,0.013000000000000001,0.084,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0067,3769,155781,98,174,2225922222
1235,165,R,11.75,41128,650,1800,5,0.07200000000000001,0.001,0.062,0.003,5.42,4.76,3.95,-9.0,-9.0,-9.0,34.924,104863,508400,697,795,2222922222
1236,165,R,11.75,41128,650,1800,25,0.07,0.0,0.061,0.004,5.03,5.29,4.9,-9.0,-9.0,-9.0,34.9272,102826,521723,806,893,2222922222
1237,165,R,11.75,41128,650,1800,45,0.075,0.006999999999999999,0.06,0.005,3.54,4.57,3.94,-9.0,-9.0,-9.0,34.9341,108229,514446,882,1721,2222922222
1238,165,R,11.75,41128,650,1800,75,0.20800000000000002,0.006999999999999999,0.254,0.005,1.68,1.77,1.67,-9.0,-9.0,-9.0,35.2501,196284,331780,1710,1231,2222922222
1239,165,R,11.75,41128,650,1800,100,0.28300000000000003,0.01,0.531,0.013000000000000001,0.39,0.73,0.7,-9.0,-9.0,-9.0,-9.0,77378,321377,261,1394,2222952222
1240,165,R,11.75,41128,650,1800,125,0.155,0.011000000000000001,0.39299999999999996,0.023,0.16,0.22,0.16,-9.0,-9.0,-9.0,35.3062,31385,251177,98,850,2222922222
1241,165,R,11.75,41128,650,1800,150,0.076,0.004,0.24100000000000002,0.018000000000000002,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1835,12898,205456,22,349,2225922222
1242,165,R,11.75,41128,650,1800,175,0.015,0.004,0.047,0.011000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9097,1329,154517,11,33,2225922222
1243,166,R,11.25,41221,630,1750,5,0.13,0.005,0.141,0.005,5.13,6.25,6.46,-9.0,-9.0,-9.0,34.9667,179180,464455,2102,1906,2222922222
1244,166,R,11.25,41221,630,1750,25,0.131,0.003,0.14300000000000002,0.009000000000000001,4.84,5.56,5.46,-9.0,-9.0,-9.0,34.9638,173766,470272,2691,2048,2222922222
1245,166,R,11.25,41221,630,1750,45,0.132,0.005,0.133,0.005,4.19,3.84,3.79,-9.0,-9.0,-9.0,34.9652,176392,472538,2429,2593,2222922222
1246,166,R,11.25,41221,630,1750,75,0.147,0.006,0.17,0.006999999999999999,1.4,1.35,1.46,-9.0,-9.0,-9.0,34.9658,177884,469118,2625,3061,2222922222
1247,166,R,11.25,41221,630,1750,100,0.248,0.004,0.621,0.022000000000000002,0.85,0.88,0.89,-9.0,-9.0,-9.0,35.1532,58696,257801,76,1950,2222922222
1248,166,R,11.25,41221,630,1750,125,0.057,0.009000000000000001,0.18899999999999997,0.025,0.11,0.09,0.11,-9.0,-9.0,-9.0,35.1874,10458,190183,0,338,2222922222
1249,166,R,11.25,41221,630,1750,150,0.013999999999999999,0.001,0.045,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0527,719,155236,0,22,2225922222
1250,166,R,11.25,41221,630,1750,175,0.006,0.001,0.026000000000000002,0.002,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9423,229,128165,11,44,2225922222
1251,167,R,11.25,50202,740,1900,5,0.127,0.009000000000000001,0.11900000000000001,0.008,6.34,6.36,6.3,-9.0,-9.0,-9.0,34.997,166718,355964,1416,665,2222922222
1252,167,R,11.25,50202,740,1900,25,0.129,0.008,0.127,0.006999999999999999,5.77,5.8,6.83,-9.0,-9.0,-9.0,34.985,169322,364853,1503,1405,2222922222
1253,167,R,11.25,50202,740,1900,45,0.14,0.003,0.128,0.018000000000000002,4.43,4.5,4.63,-9.0,-9.0,-9.0,35.037,146739,348654,1177,2549,2222922222
1254,167,R,11.25,50202,740,1900,75,0.17,0.013000000000000001,0.34600000000000003,0.033,2.26,2.11,2.25,-9.0,-9.0,-9.0,35.1959,49163,257365,109,1307,2222922222
1255,167,R,11.25,50202,740,1900,100,0.096,0.004,0.28,0.009000000000000001,0.46,0.48,0.48,-9.0,-9.0,-9.0,35.2377,26603,248988,44,512,2222922222
1256,167,R,11.25,50202,740,1900,125,0.061,0.002,0.17,0.013000000000000001,0.12,0.12,0.13,-9.0,-9.0,-9.0,35.1876,13171,187656,65,381,2222922222
1257,167,R,11.25,50202,740,1900,150,0.01,0.008,0.032,0.013000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1114,980,142142,11,33,2225922222
1258,167,R,11.25,50202,740,1900,175,0.009000000000000001,0.0,0.038,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9845,153,129450,0,33,2225922222
1259,168,R,12.25,50305,650,1900,5,0.078,0.005,0.075,0.009000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0071,114068,483813,2702,1296,2229922222
1260,168,R,12.25,50305,650,1900,25,0.08,0.006999999999999999,0.073,0.01,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0091,115191,481144,2887,1536,2229922222
1261,168,R,12.25,50305,650,1900,45,0.09699999999999999,0.001,0.091,0.006,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1488,125779,475893,1797,1808,2229922222
1262,168,R,12.25,50305,650,1900,75,0.14800000000000002,0.006999999999999999,0.155,0.016,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2038,202275,421991,2952,1645,2229922222
1263,168,R,12.25,50305,650,1900,100,0.203,0.003,0.406,0.025,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1949,48118,250752,163,1438,2229922222
1264,168,R,12.25,50305,650,1900,125,0.111,0.006999999999999999,0.309,0.024,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.163000000000004,22637,196229,44,675,2229922222
1265,168,R,12.25,50305,650,1900,150,0.036000000000000004,0.013000000000000001,0.105,0.025,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0403,3540,141608,11,163,2229922222
1266,168,R,12.25,50305,650,1900,175,0.013999999999999999,0.001,0.05,0.03,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9534,632,138514,65,33,2229922222
1267,169,R,13.0,50519,609,1915,5,0.063,0.005,0.062,0.017,6.52,6.69,7.1,-9.0,-9.0,-9.0,34.9126,19868,521303,1195,990,2222922222
1268,169,R,13.0,50519,609,1915,25,0.065,0.001,0.055,0.001,7.27,7.43,8.04,-9.0,-9.0,-9.0,34.9095,35968,530710,1378,1033,2222922222
1269,169,R,13.0,50519,609,1915,45,0.08199999999999999,0.003,0.07,0.004,4.59,4.58,5.06,-9.0,-9.0,-9.0,34.9168,34042,612139,1528,969,2222922222
1270,169,R,13.0,50519,609,1915,75,0.13,0.012,0.124,0.004,4.28,3.51,4.28,-9.0,-9.0,-9.0,35.0738,53156,602194,1980,764,2222922222
1271,169,R,13.0,50519,609,1915,100,0.237,0.009000000000000001,0.278,0.012,1.92,3.24,3.23,-9.0,-9.0,-9.0,35.1071,71097,471193,1873,764,2222922222
1272,169,R,13.0,50519,609,1915,125,0.23199999999999998,0.011000000000000001,0.532,0.011000000000000001,1.83,1.1,1.55,-9.0,-9.0,-9.0,35.1295,53802,259010,151,1507,2222922222
1273,169,R,13.0,50519,609,1915,150,0.113,0.013999999999999999,0.319,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1738,21611,231437,32,603,2225922222
1274,169,R,13.0,50519,609,1915,175,0.08800000000000001,0.0,0.271,0.025,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1366,18232,243695,75,570,2225922222
1275,170,R,13.5,50615,605,1930,5,0.07,0.006,0.07400000000000001,0.01,5.93,6.62,5.68,-9.0,-9.0,-9.0,35.2329,55556,611676,1302,1270,2222922222
1276,170,R,13.5,50615,605,1930,25,0.07,0.003,0.059000000000000004,0.003,7.0,6.69,6.94,-9.0,-9.0,-9.0,35.244,45310,621158,936,1313,2222922222
1277,170,R,13.5,50615,605,1930,45,0.098,0.001,0.084,0.006,5.56,7.18,7.12,-9.0,-9.0,-9.0,35.2361,43190,715556,1894,1647,2222922222
1278,170,R,13.5,50615,605,1930,75,0.151,0.004,0.146,0.005,4.3,4.42,4.61,-9.0,-9.0,-9.0,35.2006,41167,706192,1808,1065,2222922222
1279,170,R,13.5,50615,605,1930,100,0.37200000000000005,0.019,0.667,0.027000000000000003,3.72,5.78,5.48,-9.0,-9.0,-9.0,35.1394,72141,413560,97,3358,2222922222
1280,170,R,13.5,50615,605,1930,125,0.191,0.01,0.425,0.013999999999999999,0.99,0.85,0.96,-9.0,-9.0,-9.0,35.0634,30339,245826,54,1335,2222922222
1281,170,R,13.5,50615,605,1930,150,0.032,0.003,0.081,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9414,2475,213076,54,172,2225922222
1282,170,R,13.5,50615,605,1930,175,0.022000000000000002,0.006999999999999999,0.085,0.013999999999999999,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.7809,2841,204046,97,151,2225922222
1283,171,R,13.75,50717,608,2000,5,0.06,0.003,0.055,0.004,7.71,7.02,6.99,-9.0,-9.0,-9.0,35.0132,52639,545691,495,667,2222922222
1284,171,R,13.75,50717,608,2000,25,0.059000000000000004,0.004,0.06,0.01,6.68,6.09,7.14,-9.0,-9.0,-9.0,35.0096,57041,510121,667,581,2222922222
1285,171,R,13.75,50717,608,2000,45,0.066,0.006999999999999999,0.062,0.005,6.94,5.99,6.17,-9.0,-9.0,-9.0,35.015,43470,529418,560,667,2222922222
1286,171,R,13.75,50717,608,2000,75,0.12300000000000001,0.004,0.132,0.01,5.25,5.29,5.06,-9.0,-9.0,-9.0,35.1756,55093,568325,1055,893,2222922222
1287,171,R,13.75,50717,608,2000,100,0.18100000000000002,0.003,0.239,0.01,1.72,2.76,2.87,-9.0,-9.0,-9.0,35.2152,83302,427885,926,850,2222922222
1288,171,R,13.75,50717,608,2000,125,0.21100000000000002,0.006,0.515,0.005,1.79,1.16,1.8,-9.0,-9.0,-9.0,35.2119,59183,248969,54,2099,2222922222
1289,171,R,13.75,50717,608,2000,150,0.11599999999999999,0.006,0.315,0.006,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1766,26637,215831,22,936,2225922222
1290,171,R,13.75,50717,608,2000,175,0.028999999999999998,0.021,0.15,0.051,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0518,5919,193359,75,172,2225922222
1291,172,R,13.25,50814,600,1920,5,0.061,0.009000000000000001,0.047,0.008,4.39,7.14,6.02,-9.0,-9.0,-9.0,35.0768,58559,619952,700,796,2222922222
1292,172,R,13.25,50814,600,1920,25,0.069,0.006999999999999999,0.06,0.006,6.37,6.92,6.63,-9.0,-9.0,-9.0,35.1159,53866,642392,657,775,2222922222
1293,172,R,13.25,50814,600,1920,45,0.067,0.003,0.057,0.002,5.58,5.83,6.06,-9.0,-9.0,-9.0,35.1374,64155,692535,926,527,2222922222
1294,172,R,13.25,50814,600,1920,75,0.157,0.013999999999999999,0.15,0.025,5.12,5.17,5.1,-9.0,-9.0,-9.0,35.2562,67201,763696,1388,775,2222922222
1295,172,R,13.25,50814,600,1920,100,0.29100000000000004,0.02,0.349,0.026000000000000002,3.11,3.35,3.33,-9.0,-9.0,-9.0,35.2197,128956,497346,1539,517,2222922222
1296,172,R,13.25,50814,600,1920,125,0.20800000000000002,0.018000000000000002,0.47200000000000003,0.031,1.08,1.04,1.04,-9.0,-9.0,-9.0,35.2095,74035,322595,226,721,2222922222
1297,172,R,13.25,50814,600,1920,150,0.12,0.009000000000000001,0.37200000000000005,0.019,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1648,24485,248894,11,839,2225922222
1298,172,R,13.25,50814,600,1920,175,0.08199999999999999,0.006999999999999999,0.239,0.013000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0817,14960,217855,43,366,2225922222
1299,173,R,13.0,50910,556,1900,5,0.145,0.013000000000000001,0.091,0.001,10.22,11.07,10.99,-9.0,-9.0,-9.0,35.0189,56331,667404,581,441,2222922222
1300,173,R,13.0,50910,556,1900,25,0.156,0.017,0.11699999999999999,0.037000000000000005,8.7,11.24,9.6,-9.0,-9.0,-9.0,35.0201,55535,647461,657,657,2222922222
1301,173,R,13.0,50910,556,1900,45,0.20800000000000002,0.004,0.20600000000000002,0.01,7.01,6.92,7.35,-9.0,-9.0,-9.0,35.0972,81451,840648,1076,818,2222922222
1302,173,R,13.0,50910,556,1900,75,0.27399999999999997,0.004,0.345,0.002,2.4,2.37,2.41,-9.0,-9.0,-9.0,35.1656,148598,415788,1248,463,2222922222
1303,173,R,13.0,50910,556,1900,100,0.196,0.015,0.387,0.027999999999999997,0.45,0.79,0.75,-9.0,-9.0,-9.0,35.1979,46300,274164,398,915,2222922222
1304,173,R,13.0,50910,556,1900,125,0.124,0.011000000000000001,0.302,0.02,0.22,0.21,0.23,-9.0,-9.0,-9.0,35.2268,22278,258139,54,441,2222922222
1305,173,R,13.0,50910,556,1900,150,0.078,0.011000000000000001,0.22399999999999998,0.037000000000000005,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2552,12345,247742,65,334,2225922222
1306,173,R,13.0,50910,556,1900,175,0.044000000000000004,0.006999999999999999,0.159,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,7146,231006,129,237,2225952222
1307,174,R,12.0,51009,635,1840,5,0.096,0.008,0.087,0.012,5.03,4.81,7.58,-9.0,-9.0,-9.0,35.1677,22149,582068,990,667,2222922222
1308,174,R,12.0,51009,635,1840,25,0.10099999999999999,0.006,0.079,0.016,7.29,6.54,6.64,-9.0,-9.0,-9.0,35.1652,23828,578022,1195,474,2222922222
1309,174,R,12.0,51009,635,1840,45,0.102,0.008,0.084,0.02,5.81,5.97,6.34,-9.0,-9.0,-9.0,35.1652,21127,464951,1109,635,2222922222
1310,174,R,12.0,51009,635,1840,75,0.239,0.027999999999999997,0.21,0.033,4.9,4.52,4.66,-9.0,-9.0,-9.0,35.2016,27832,478479,1905,700,2222922222
1311,174,R,12.0,51009,635,1840,100,0.276,0.019,0.603,0.012,0.95,2.31,2.35,-9.0,-9.0,-9.0,35.1998,92159,325942,441,1345,2222922222
1312,174,R,12.0,51009,635,1840,125,0.146,0.016,0.32899999999999996,0.032,0.52,0.38,0.42,-9.0,-9.0,-9.0,35.2008,28391,404110,108,872,2222922222
1313,174,R,12.0,51009,635,1840,150,0.038,0.003,0.129,0.011000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0352,6565,424096,108,280,2225922222
1314,174,R,12.0,51009,635,1840,175,0.012,0.004,0.042,0.005,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9909,990,310563,377,65,2225922222
1315,175,R,12.75,51112,542,1830,5,0.106,0.001,0.07400000000000001,0.044000000000000004,5.29,5.13,5.56,-9.0,-9.0,-9.0,35.0876,209357,492245,789,870,2222922222
1316,175,R,12.75,51112,542,1830,25,0.10300000000000001,0.009000000000000001,0.083,0.003,6.2,6.08,6.29,-9.0,-9.0,-9.0,35.0872,212512,446086,938,761,2222922222
1317,175,R,12.75,51112,542,1830,45,0.096,0.006,0.085,0.001,4.57,5.38,5.86,-9.0,-9.0,-9.0,35.086999999999996,211233,431240,67,925,2222922222
1318,175,R,12.75,51112,542,1830,75,0.138,0.012,0.149,0.015,4.82,4.4,4.18,-9.0,-9.0,-9.0,35.097,204399,477662,816,801,2222922222
1319,175,R,12.75,51112,542,1830,100,0.268,0.025,0.506,0.055999999999999994,1.14,3.17,2.67,-9.0,-9.0,-9.0,35.139,83381,380629,139,1492,2222922222
1320,175,R,12.75,51112,542,1830,125,0.153,0.004,0.426,0.03,0.7,0.72,0.73,-9.0,-9.0,-9.0,35.1693,35600,323130,15,987,2222922222
1321,175,R,12.75,51112,542,1830,150,0.08900000000000001,0.006999999999999999,0.228,0.01,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2004,15188,299519,0,496,2225922222
1322,175,R,12.75,51112,542,1830,175,0.038,0.006,0.10300000000000001,0.013999999999999999,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1801,7803,226331,0,364,2225922222
1323,176,R,12.0,51213,557,1758,5,0.092,0.003,0.073,0.002,4.98,4.85,5.2,-9.0,-9.0,-9.0,35.1729,202103,403587,732,678,2222922222
1324,176,R,12.0,51213,557,1758,25,0.09,0.004,0.07200000000000001,0.01,5.67,4.95,5.46,-9.0,-9.0,-9.0,35.1648,142525,430549,853,575,2222922222
1325,176,R,12.0,51213,557,1758,45,0.11,0.005,0.098,0.01,5.23,4.72,4.45,-9.0,-9.0,-9.0,35.204,178957,442909,967,800,2222922222
1326,176,R,12.0,51213,557,1758,75,0.163,0.024,0.17,0.035,3.74,3.64,3.83,-9.0,-9.0,-9.0,35.2956,207737,421667,1337,527,2222922222
1327,176,R,12.0,51213,557,1758,100,0.259,0.011000000000000001,0.34700000000000003,0.012,0.57,1.77,1.71,-9.0,-9.0,-9.0,35.3131,113488,353710,698,882,2222922222
1328,176,R,12.0,51213,557,1758,125,0.214,0.008,0.5,0.027000000000000003,0.6,0.53,0.61,-9.0,-9.0,-9.0,35.1926,56191,286448,33,1149,2222922222
1329,176,R,12.0,51213,557,1758,150,0.092,0.01,0.27899999999999997,0.009000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1299,20949,246137,0,611,2225922222
1330,176,R,12.0,51213,557,1758,175,0.03,0.009000000000000001,0.084,0.018000000000000002,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1333,3473,192604,0,164,2225922222
1331,177,R,12.5,60125,617,1845,5,0.115,0.006,0.09699999999999999,0.004,4.92,4.83,5.03,-9.0,-9.0,-9.0,35.2783,195208,487085,3652,1284,2222922222
1332,177,R,12.5,60125,617,1845,25,0.11800000000000001,0.005,0.096,0.001,4.68,5.1,3.82,-9.0,-9.0,-9.0,35.2694,199142,480059,3665,1370,2222922222
1333,177,R,12.5,60125,617,1845,45,0.113,0.001,0.09300000000000001,0.003,4.69,4.81,4.98,-9.0,-9.0,-9.0,35.2721,197707,487894,3244,1199,2222922222
1334,177,R,12.5,60125,617,1845,75,0.12,0.001,0.099,0.005,2.89,1.89,2.57,-9.0,-9.0,-9.0,35.2745,190755,468805,3280,1253,2222922222
1335,177,R,12.5,60125,617,1845,100,0.131,0.0,0.106,0.006999999999999999,0.78,1.2,1.31,-9.0,-9.0,-9.0,35.2757,184048,503523,2949,1302,2222922222
1336,177,R,12.5,60125,617,1845,125,0.281,0.012,0.278,0.013999999999999999,1.12,1.13,1.22,-9.0,-9.0,-9.0,35.3504,212737,509040,3519,1596,2222922222
1337,177,R,12.5,60125,617,1845,150,0.21899999999999997,0.001,0.242,0.002,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.3581,61579,517289,1155,966,2225922322
1338,177,R,12.5,60125,617,1845,175,0.051,0.003,0.158,0.001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1656,8928,291073,0,255,2225922222
1339,178,R,11.75,60215,610,1857,5,0.141,0.006,0.126,0.018000000000000002,5.39,5.77,5.24,-9.0,-9.0,-9.0,35.1666,219216,470484,4834,1328,2222922222
1340,178,R,11.75,60215,610,1857,25,0.14,0.002,0.122,0.004,4.98,5.02,6.31,-9.0,-9.0,-9.0,35.1666,229912,440402,4622,1344,2222922222
1341,178,R,11.75,60215,610,1857,45,0.149,0.004,0.132,0.003,4.73,4.66,4.54,-9.0,-9.0,-9.0,35.1695,230320,402621,4737,1334,2222922222
1342,178,R,11.75,60215,610,1857,75,0.292,0.005,0.46399999999999997,0.002,5.68,5.52,5.74,-9.0,-9.0,-9.0,35.24,119218,428921,1069,2048,2222922222
1343,178,R,11.75,60215,610,1857,100,0.15,0.006999999999999999,0.381,0.013999999999999999,0.75,1.44,1.44,-9.0,-9.0,-9.0,35.1626,33921,280391,20,764,2222922222
1344,178,R,11.75,60215,610,1857,125,0.061,0.004,0.165,0.011000000000000001,0.22,0.2,0.21,-9.0,-9.0,-9.0,35.0791,11513,222944,38,288,2222922222
1345,178,R,11.75,60215,610,1857,150,0.031,0.002,0.076,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.7162,2343,175552,19,95,2225922222
1346,178,R,11.75,60215,610,1857,175,0.011000000000000001,0.001,0.03,0.005,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.5814,391,154535,0,60,2225922222
1347,179,R,13.75,60310,530,1915,5,0.107,0.004,0.086,0.002,-9.0,7.7,-9.0,-9.0,-9.0,-9.0,35.1352,198303,478196,3658,1695,2222922222
1348,179,R,13.75,60310,530,1915,25,0.121,0.009000000000000001,0.094,0.005,7.26,6.75,8.14,-9.0,-9.0,-9.0,35.1362,202901,494289,2898,1431,2222922222
1349,179,R,13.75,60310,530,1915,45,0.113,0.002,0.087,0.002,5.36,5.09,6.35,-9.0,-9.0,-9.0,35.135,208673,492010,3900,1327,2222922222
1350,179,R,13.75,60310,530,1915,75,0.11699999999999999,0.001,0.08800000000000001,0.004,2.95,2.88,2.44,-9.0,-9.0,-9.0,35.1439,209543,488691,3274,1711,2222922222
1351,179,R,13.75,60310,530,1915,100,0.21,0.001,0.17800000000000002,0.002,1.45,1.46,1.43,-9.0,-9.0,-9.0,35.187,201487,491107,2881,889,2222922222
1352,179,R,13.75,60310,530,1915,125,0.266,0.027000000000000003,0.272,0.013000000000000001,0.53,0.57,0.59,-9.0,-9.0,-9.0,35.2083,161069,422328,1865,878,2222922222
1353,179,R,13.75,60310,530,1915,150,0.154,0.013000000000000001,0.35700000000000004,0.048,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2686,34551,400127,117,721,2225922222
1354,179,R,13.75,60310,530,1915,175,0.033,0.002,0.083,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0518,3878,256580,0,181,2225922222
1355,180,R,13.75,60402,553,1929,5,0.111,0.004,0.09300000000000001,0.003,4.81,5.35,5.79,-9.0,-9.0,-9.0,34.7315,226333,502965,4529,1002,2222922222
1356,180,R,13.75,60402,553,1929,25,0.11199999999999999,0.009000000000000001,0.09,0.01,7.57,7.93,6.2,-9.0,-9.0,-9.0,34.8605,296550,482657,6146,947,2222922222
1357,180,R,13.75,60402,553,1929,45,0.121,0.005,0.106,0.004,6.58,6.52,7.76,-9.0,-9.0,-9.0,34.9384,228131,633434,5136,642,2222922222
1358,180,R,13.75,60402,553,1929,75,0.29100000000000004,0.011000000000000001,0.35600000000000004,0.006999999999999999,-9.0,3.74,3.36,-9.0,-9.0,-9.0,35.1847,190499,426526,3133,2235,2222922222
1359,180,R,13.75,60402,553,1929,100,0.315,0.006,0.441,0.003,2.5,3.24,3.34,-9.0,-9.0,-9.0,35.284,103991,516106,1351,2113,2222922222
1360,180,R,13.75,60402,553,1929,125,0.158,0.002,0.204,0.003,0.73,0.59,0.61,-9.0,-9.0,-9.0,35.2804,35054,469451,708,812,2222922222
1361,180,R,13.75,60402,553,1929,150,0.057999999999999996,0.003,0.1,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2729,11650,366631,193,250,2225922222
1362,180,R,13.75,60402,553,1929,175,0.04,0.003,0.094,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1606,4270,282796,14,193,2225922222
1363,181,R,13.5,60527,541,1920,5,0.068,0.004,0.055,0.013999999999999999,5.85,6.47,6.35,-9.0,-9.0,-9.0,35.2402,164583,485652,1385,883,2222922222
1364,181,R,13.5,60527,541,1920,25,0.063,0.001,0.054000000000000006,0.012,5.54,6.24,5.38,-9.0,-9.0,-9.0,35.2253,187000,486104,2150,829,2222922222
1365,181,R,13.5,60527,541,1920,45,0.083,0.009000000000000001,0.063,0.006,5.88,5.82,5.86,-9.0,-9.0,-9.0,35.2101,202924,527161,1320,964,2222922222
1366,181,R,13.5,60527,541,1920,75,0.135,0.006,0.196,0.013999999999999999,4.19,4.36,3.6,-9.0,-9.0,-9.0,35.1908,135848,435087,406,2261,2222922222
1367,181,R,13.5,60527,541,1920,100,0.261,0.011000000000000001,0.5479999999999999,0.03,2.69,4.21,3.9,-9.0,-9.0,-9.0,35.3037,77544,425541,0,2512,2222922222
1368,181,R,13.5,60527,541,1920,125,0.214,0.01,0.42700000000000005,0.025,1.22,1.04,1.17,-9.0,-9.0,-9.0,35.2745,45967,288500,0,1162,2222922222
1369,181,R,13.5,60527,541,1920,150,0.102,0.002,0.272,0.027000000000000003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0136,22335,233279,0,455,2225922222
1370,181,R,13.5,60527,541,1920,175,0.033,0.001,0.075,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.6956,3012,180472,0,175,2225922222
1371,182,R,13.0,60614,625,1924,5,0.062,0.003,0.048,0.012,5.82,6.77,-9.0,-9.0,-9.0,-9.0,34.8471,235644,471844,1706,890,2222922222
1372,182,R,13.0,60614,625,1924,25,0.06,0.001,0.043,0.005,5.44,3.73,6.57,-9.0,-9.0,-9.0,34.8479,208129,491550,2400,856,2222922222
1373,182,R,13.0,60614,625,1924,45,0.08,0.006,0.064,0.009000000000000001,3.43,5.96,5.99,-9.0,-9.0,-9.0,35.1861,257059,605511,2444,978,2222922222
1374,182,R,13.0,60614,625,1924,75,0.10300000000000001,0.005,0.086,0.006,4.84,4.24,4.13,-9.0,-9.0,-9.0,35.2387,246823,560521,1941,903,2222922222
1375,182,R,13.0,60614,625,1924,100,0.14800000000000002,0.004,0.14400000000000002,0.009000000000000001,2.69,3.08,3.07,-9.0,-9.0,-9.0,35.2272,278456,509243,2118,992,2222922222
1376,182,R,13.0,60614,625,1924,125,0.214,0.013000000000000001,0.42100000000000004,0.013999999999999999,1.35,2.03,1.89,-9.0,-9.0,-9.0,35.1756,85470,415116,203,1884,2222922222
1377,182,R,13.0,60614,625,1924,150,0.106,0.005,0.305,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0228,32060,259488,0,958,2225922222
1378,182,R,13.0,60614,625,1924,175,0.036000000000000004,0.002,0.10300000000000001,0.008,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.8719,4333,208086,18,123,2225922222
1379,184,R,13.75,60809,540,1932,5,0.066,0.008,0.042,0.005,6.04,5.6,6.4,-9.0,-9.0,-9.0,34.8692,137790,332324,667,17,2222922222
1380,184,R,13.75,60809,540,1932,25,0.063,0.001,0.048,0.002,5.96,5.93,5.9,-9.0,-9.0,-9.0,34.8849,129296,310227,808,126,2222922222
1381,184,R,13.75,60809,540,1932,45,0.126,0.005,0.11699999999999999,0.005,7.03,9.27,7.39,-9.0,-9.0,-9.0,35.1591,227395,391228,1895,53,2222922222
